조사일,채수위치,실제단계,예측단계,prob_정상,prob_관심,prob_경계,발동_시나리오,권고조치
2024-04-15,문의,미발령,미발령,0.984,0.006,0.01,없음,정상 모니터링 유지
2024-04-15,추동,미발령,미발령,0.984,0.006,0.01,없음,정상 모니터링 유지
2024-04-15,회남,미발령,미발령,0.983,0.006,0.01,없음,정상 모니터링 유지
2024-04-16,문의,미발령,미발령,0.984,0.006,0.01,없음,정상 모니터링 유지
2024-04-16,추동,미발령,미발령,0.984,0.006,0.01,없음,정상 모니터링 유지
2024-04-16,회남,미발령,미발령,0.983,0.006,0.01,없음,정상 모니터링 유지
2024-04-17,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-17,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-17,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-18,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-18,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-18,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-19,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-19,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-19,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-20,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-20,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-20,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-21,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-21,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-21,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-22,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-22,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-22,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-23,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-23,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-23,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-24,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-24,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-24,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-25,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-25,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-25,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-26,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-26,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-26,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-27,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-27,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-27,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-28,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-28,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-28,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-29,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-29,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-29,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-30,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-30,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-04-30,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-01,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-01,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-01,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-02,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-02,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-02,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-03,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-03,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-03,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-04,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-04,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-04,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-05,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-05,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-05,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-06,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-06,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-06,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-07,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-07,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-07,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-08,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-08,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-08,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-09,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-09,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-09,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-10,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-10,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-10,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-11,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-11,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-11,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-12,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-12,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-12,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-13,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-13,추동,미발령,미발령,0.984,0.005,0.01,없음,정상 모니터링 유지
2024-05-13,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-14,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-14,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-14,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-15,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-15,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-15,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-16,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-16,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-16,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-17,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-17,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-17,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-18,문의,미발령,미발령,0.984,0.005,0.011,없음,정상 모니터링 유지
2024-05-18,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-18,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-19,문의,미발령,미발령,0.984,0.005,0.011,없음,정상 모니터링 유지
2024-05-19,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-19,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-20,문의,미발령,미발령,0.984,0.005,0.01,없음,정상 모니터링 유지
2024-05-20,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-20,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-21,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-21,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-21,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-22,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-22,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-22,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-23,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-23,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-23,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-24,문의,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-24,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-24,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-25,문의,미발령,미발령,0.983,0.007,0.01,없음,정상 모니터링 유지
2024-05-25,추동,미발령,미발령,0.983,0.007,0.01,없음,정상 모니터링 유지
2024-05-25,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-26,문의,미발령,미발령,0.983,0.007,0.01,없음,정상 모니터링 유지
2024-05-26,추동,미발령,미발령,0.982,0.008,0.01,없음,정상 모니터링 유지
2024-05-26,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-27,문의,미발령,미발령,0.983,0.007,0.01,없음,정상 모니터링 유지
2024-05-27,추동,미발령,미발령,0.982,0.009,0.01,없음,정상 모니터링 유지
2024-05-27,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-28,문의,미발령,미발령,0.983,0.007,0.01,없음,정상 모니터링 유지
2024-05-28,추동,미발령,미발령,0.983,0.007,0.01,없음,정상 모니터링 유지
2024-05-28,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-29,문의,미발령,미발령,0.983,0.008,0.01,없음,정상 모니터링 유지
2024-05-29,추동,미발령,미발령,0.983,0.007,0.01,없음,정상 모니터링 유지
2024-05-29,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-30,문의,미발령,미발령,0.983,0.008,0.01,없음,정상 모니터링 유지
2024-05-30,추동,미발령,미발령,0.983,0.007,0.01,없음,정상 모니터링 유지
2024-05-30,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-31,문의,미발령,미발령,0.983,0.007,0.01,없음,정상 모니터링 유지
2024-05-31,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-05-31,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-06-01,문의,미발령,미발령,0.982,0.008,0.01,없음,정상 모니터링 유지
2024-06-01,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-06-01,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-06-02,문의,미발령,미발령,0.98,0.009,0.01,없음,정상 모니터링 유지
2024-06-02,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-06-02,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-06-03,문의,미발령,미발령,0.98,0.009,0.011,없음,정상 모니터링 유지
2024-06-03,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-06-03,회남,미발령,미발령,0.982,0.007,0.012,없음,정상 모니터링 유지
2024-06-04,문의,미발령,미발령,0.977,0.011,0.012,없음,정상 모니터링 유지
2024-06-04,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-06-04,회남,미발령,미발령,0.984,0.006,0.01,없음,정상 모니터링 유지
2024-06-05,문의,미발령,미발령,0.978,0.011,0.011,없음,정상 모니터링 유지
2024-06-05,추동,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-06-05,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-06-06,문의,미발령,미발령,0.979,0.011,0.011,없음,정상 모니터링 유지
2024-06-06,추동,미발령,미발령,0.984,0.006,0.01,없음,정상 모니터링 유지
2024-06-06,회남,미발령,미발령,0.984,0.005,0.01,없음,정상 모니터링 유지
2024-06-07,문의,미발령,미발령,0.978,0.011,0.011,없음,정상 모니터링 유지
2024-06-07,추동,미발령,미발령,0.984,0.006,0.01,없음,정상 모니터링 유지
2024-06-07,회남,미발령,미발령,0.984,0.005,0.01,없음,정상 모니터링 유지
2024-06-08,문의,미발령,미발령,0.977,0.012,0.011,없음,정상 모니터링 유지
2024-06-08,추동,미발령,미발령,0.984,0.006,0.01,없음,정상 모니터링 유지
2024-06-08,회남,미발령,미발령,0.984,0.006,0.01,없음,정상 모니터링 유지
2024-06-09,문의,미발령,미발령,0.977,0.011,0.011,없음,정상 모니터링 유지
2024-06-09,추동,미발령,미발령,0.984,0.006,0.01,없음,정상 모니터링 유지
2024-06-09,회남,미발령,미발령,0.984,0.006,0.01,없음,정상 모니터링 유지
2024-06-10,문의,미발령,미발령,0.977,0.012,0.011,없음,정상 모니터링 유지
2024-06-10,추동,미발령,미발령,0.983,0.006,0.01,없음,정상 모니터링 유지
2024-06-10,회남,미발령,미발령,0.984,0.006,0.01,없음,정상 모니터링 유지
2024-06-11,문의,미발령,미발령,0.972,0.015,0.012,없음,정상 모니터링 유지
2024-06-11,추동,미발령,미발령,0.984,0.006,0.011,없음,정상 모니터링 유지
2024-06-11,회남,미발령,미발령,0.984,0.005,0.01,없음,정상 모니터링 유지
2024-06-12,문의,미발령,미발령,0.965,0.023,0.012,없음,정상 모니터링 유지
2024-06-12,추동,미발령,미발령,0.983,0.006,0.011,없음,정상 모니터링 유지
2024-06-12,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-06-13,문의,미발령,미발령,0.946,0.037,0.017,없음,정상 모니터링 유지
2024-06-13,추동,미발령,미발령,0.983,0.006,0.011,없음,정상 모니터링 유지
2024-06-13,회남,미발령,미발령,0.985,0.005,0.01,없음,정상 모니터링 유지
2024-06-14,문의,미발령,미발령,0.93,0.053,0.018,없음,정상 모니터링 유지
2024-06-14,추동,미발령,미발령,0.983,0.006,0.011,없음,정상 모니터링 유지
2024-06-14,회남,미발령,미발령,0.984,0.007,0.009,없음,정상 모니터링 유지
2024-06-15,문의,미발령,미발령,0.903,0.076,0.021,없음,정상 모니터링 유지
2024-06-15,추동,미발령,미발령,0.981,0.008,0.011,없음,정상 모니터링 유지
2024-06-15,회남,미발령,미발령,0.983,0.007,0.01,없음,정상 모니터링 유지
2024-06-16,문의,미발령,미발령,0.89,0.088,0.022,없음,정상 모니터링 유지
2024-06-16,추동,미발령,미발령,0.981,0.008,0.011,없음,정상 모니터링 유지
2024-06-16,회남,미발령,미발령,0.983,0.007,0.01,없음,정상 모니터링 유지
